date,mkt,smb,hml,mom
27-Dec-1963,0.00239712459972145,0.00767050630421974,-0.00280392733273426,-0.00741189513803788
03-Jan-1964,0.0140015196358136,0.0081665626663934,0.00677698427902367,-0.000820802612186139
10-Jan-1964,0.00856323066048781,0.00229735904868346,0.0017983819413794,-0.00251303573246332
17-Jan-1964,0.00169855663558151,-0.00100050033358353,0.0061808590750811,0.0126738714392397
24-Jan-1964,0.00637960696403899,-0.00390762483101708,0.00279608730200119,0.00638377920191495
31-Jan-1964,-0.00290421314738983,-0.00722604509173958,-0.00400802139753882,0.00119132654125994
07-Feb-1964,0.00389241471534385,-0.00120072057651888,0.000299955008997942,-0.00452903809215383
14-Feb-1964,0.00538547227633789,0.00359353551013022,-0.000100005000333347,0.00339128939105089
20-Feb-1964,0.00239712459972145,-0.00240288461631031,0.0154795708483864,0.00249767726573545
28-Feb-1964,0.00359353551013022,0.00119928057548219,0.0119285708652738,-0.000606918956920003
06-Mar-1964,0.00588266315815551,0.00149887612373595,0.00189819728308027,-0.00470682426120956
13-Mar-1964,0.0094551587707552,-0.00652121699026546,0.0113355096637457,0.00708966176056369
20-Mar-1964,-0.00190180728959633,0.00279608730200119,0.00647896609770907,-0.0024059378029062
26-Mar-1964,0.00319489089651929,0.00796816964917688,0.0149871298082482,0.00289692809139219
03-Apr-1964,0.00826574441703259,0.00409161790325356,0.00289580311202547,-0.0041145003078741
10-Apr-1964,-0.000800320170769155,0.0108410231778748,-0.000500125041682243,0.00329623745089096
17-Apr-1964,0.00677698427902367,-0.00914165791728339,-0.00702461493696447,-0.00670979274094492
24-Apr-1964,-0.0106565801885289,-0.0089398415694743,-0.00491204436102064,-0.008417303816129
01-May-1964,0.0021975835434872,-0.00934351500315247,0.00548493023056975,0.00815725137243831
08-May-1964,0.0108410231778748,-0.00853633102228634,0.0140015196358136,0.0111842737921585
15-May-1964,0.000699755114273265,0.000299955008997942,-0.00200200267067308,0.00359010232671956
22-May-1964,-0.00230264906267556,0.00269636154774253,-0.000500125041682243,0.00208912570355212
28-May-1964,-0.00300450902029872,-0.00200200267067308,0.00468898948613147,0.000797488978163362
05-Jun-1964,-0.0174513936137559,-0.00380723834295407,-0.000200020002667045,-0.0111278100541
12-Jun-1964,0.00528600442923744,0.000799680170564244,-0.00170144663975757,0.00648196948208339
19-Jun-1964,0.0157749191153622,-0.00180162194662821,0.00727348396649847,0.00559300970553313
26-Jun-1964,0.0066776547532405,0.00209779808214612,0.00478851673179709,0.00098228336201267
02-Jul-1964,0.0119285708652738,-0.00310481495347876,0.00159872136369707,0.00269538960729145
10-Jul-1964,0.00886062843219647,0.000599820071967549,0.00389241471534385,-0.000606025417561735
17-Jul-1964,0.00757126549631813,-0.000500125041682243,-0.00310481495347876,-0.00130649994964883
24-Jul-1964,-0.00541463270149884,0.00528600442923744,0.000699755114273265,-0.00260410453257633
31-Jul-1964,-0.00400802139753882,-0.00130084573304807,0.00429078141715625,-0.000702555446725895
07-Aug-1964,-0.0153167041118933,-0.00350613932928759,-0.000200020002667045,-0.00733373386683224
14-Aug-1964,0.00677698427902367,0.00568381646829771,0.000999500333083423,0.00718704200951928
21-Aug-1964,-0.00330545700872648,-0.00160128136697388,-0.0014009809156281,-0.00380845982901234
28-Aug-1964,-0.000800320170769155,-0.00190180728959633,0.000599820071967549,0.0036855639324777
04-Sep-1964,0.00915793778476572,0.000899595242835994,0.004489905272852,-0.00590992196569793
11-Sep-1964,0.00697561373642514,-0.00591747376403762,0.00856323066048781,0.000296555161475101
18-Sep-1964,0.000299955008997942,-0.000400080021339691,0.00508703904855721,-0.00160780817394954
25-Sep-1964,0.00727348396649847,0.0017983819413794,-0.00250313021811848,0.00399290753270214
02-Oct-1964,0.00119928057548219,-0.000500125041682243,0.000299955008997942,-0.00621329584452364
09-Oct-1964,0.00826574441703259,-0.00451015547788602,0.0089597413714718,0.0080886053771309
16-Oct-1964,-0.00370686193132651,0.00279608730200119,0.00319489089651929,-0.00620958652327404
23-Oct-1964,0.00349388925425584,0.00279608730200119,0.00518652668730015,0.00419157375652556
30-Oct-1964,-0.00340579313483282,0.00578324475572736,-0.00793137032628028,-0.00100688240342638
06-Nov-1964,0.00568381646829771,-0.00491204436102064,-0.00732677538646086,0.00698877567421599
13-Nov-1964,0.000999500333083423,0.00508703904855721,-0.00160128136697388,0.000492698513029708
20-Nov-1964,0.0120273802127185,-0.00340579313483282,-0.00863719339566359,0.00459383480582404
27-Nov-1964,-0.0102523764643514,0.00717420374800045,-0.00160128136697388,-0.000603330422773878
04-Dec-1964,-0.0103534120794916,0,-0.00390762483101708,-0.0104276098796419
11-Dec-1964,-0.0087380659432853,-0.00300450902029872,-0.00591747376403762,0.00109381465879622
18-Dec-1964,0.0061808590750811,0.00199800266267306,-0.00551518068811011,0.00218672578923726
24-Dec-1964,-0.0021022080918702,0.00269636154774253,-0.00541463270149884,-0.000205144544841808
31-Dec-1964,0.00608147031586795,-0.00230264906267556,-0.00561573878563575,-0.00210248720163649
08-Jan-1965,0.0094551587707552,0.0153811020383024,0.00229735904868346,-0.0220076907395719
15-Jan-1965,0.0103462920541443,0.00319489089651929,0.00339423306801562,0.00159570265080658
22-Jan-1965,0.00568381646829771,-0.00160128136697388,0.000399920021326891,0.00129150457006896
29-Jan-1965,0.00925702126267685,0.00866237307865259,-0.00491204436102064,0.0082906594398129
05-Feb-1965,-0.000200020002667045,0.0114343776256632,-0.00571630699610919,-0.00250321867036835
12-Feb-1965,-0.0118701725704874,0.00697561373642514,0.00209779808214612,0.00177643940744346
19-Feb-1965,0.00249688019858715,0.015085637418041,0.00269636154774253,0.00459683321149382
26-Feb-1965,0.0141001243787816,-0.000300045009001992,0.00189819728308027,-0.000604384053064883
05-Mar-1965,-0.00521356705288743,0.0112366319259878,-0.00390762483101708,-0.00581319059542102
12-Mar-1965,0.00439034830129285,0.00189819728308027,0.00209779808214612,0.00329043216928034
19-Mar-1965,-0.00491204436102064,0.00299550897979837,0.00239712459972145,-0.00320349314257661
26-Mar-1965,-0.00793137032628028,0.00149887612373595,0.0081665626663934,-0.00360970064429188
02-Apr-1965,0.00359353551013022,0.0021975835434872,0.00169855663558151,0.00678722589526202
09-Apr-1965,0.0110388471152164,0.00458945233380722,-0.00120072057651888,0.00588824991993587
15-Apr-1965,0.00657831536012251,0.00538547227633789,0.00149887612373595,0.00729013303381879
23-Apr-1965,0.00677698427902367,0.00209779808214612,-0.00491204436102064,0.00658133020277347
30-Apr-1965,0.0017983819413794,-0.00250313021811848,0.0104452578615386,0.00129944528215324
07-May-1965,0.00747201483870106,-0.0103534120794916,-0.00280392733273426,0.00749135856394734
14-May-1965,0.00319489089651929,0.0094551587707552,-0.0105555139395166,0.00309633778852053
21-May-1965,-0.0140989243795016,0.00458945233380722,0.00229735904868346,-0.00360533817823162
28-May-1965,-0.00451015547788602,-0.00420884477405468,-0.00471107973011922,0.00166807197121413
04-Jun-1965,-0.0155198116580368,-0.00230264906267556,-0.00471107973011922,-0.0107224579657032
11-Jun-1965,-0.0249076357061848,-0.0147076288722743,0.00826574441703259,-0.014250420867409
18-Jun-1965,0.00119928057548219,-0.00310481495347876,0.00119928057548219,-0.000339535324367323
25-Jun-1965,-0.0286052570103344,-0.0132878943269354,-0.000100005000333347,-0.0135812462261621
02-Jul-1965,0.0233258253034968,-0.00772979806194127,0.000599820071967549,0.0100078226423559
09-Jul-1965,0.00657831536012251,0.00508703904855721,-0.00170144663975757,0.0153422096828627
16-Jul-1965,0.000199980002666245,0.00498754151103897,0,0.00748608745805307
23-Jul-1965,-0.0189789665978029,-0.00280392733273426,0.00657831536012251,0.000467545203116899
30-Jul-1965,0.0133110140596724,-0.00461061255768329,0.0162669724638719,0.00858579996521167
06-Aug-1965,0.0108410231778748,0.00697561373642514,-0.00742751582879658,0.00649289781925403
13-Aug-1965,0.00935609492402503,0.0097522914426783,-0.000200020002667045,0.00559431686849022
20-Aug-1965,-0.000300045009001992,-0.0014009809156281,0.00299550897979837,-0.0010035042619008
27-Aug-1965,0.00677698427902367,0.00647896609770907,-0.00330545700872648,0.0131457325677165
03-Sep-1965,0.0104452578615386,0.00677698427902367,-0.00160128136697388,-4.94951912716538e-06
10-Sep-1965,0.0104452578615386,0.00349388925425584,-0.00853633102228634,0.00669282646262157
17-Sep-1965,0.0081665626663934,-0.00541463270149884,0.00458945233380722,0.00777956136158861
24-Sep-1965,0.000799680170564244,0.00149887612373595,0.00747201483870106,0.0163527273517696
01-Oct-1965,-0.00270365157431482,0.00588266315815551,-0.00390762483101708,0.00384590276718105
08-Oct-1965,0.0114343776256632,0.0132123314721349,0.00458945233380722,0.0124774779988662
15-Oct-1965,0.00588266315815551,0.0121261797978406,0.00588266315815551,0.0091795088939625
22-Oct-1965,0.00458945233380722,0.00468898948613147,-0.00521356705288743,0.00497838002585186
29-Oct-1965,0.00399202126953746,-0.00793137032628028,0.00836491633162767,0.00335355517571631
05-Nov-1965,0.00279608730200119,0.00518652668730015,-0.00511304938682301,0.00468815484674367
12-Nov-1965,0.000799680170564244,0.0105442138756711,-0.00320513094894834,0.0150705378121203
19-Nov-1965,-0.00180162194662821,0.0118297517535772,0.000199980002666245,0.0153617783364739
26-Nov-1965,0.000699755114273265,0.0121261797978406,0.00518652668730015,0.0112802243012552
03-Dec-1965,-0.00511304938682301,0.0132123314721349,0.00687630393943206,0.00706988416379922
10-Dec-1965,0.00647896609770907,0.0133110140596724,-0.00370686193132651,0.00462333557581197
17-Dec-1965,0.00528600442923744,0.00429078141715625,0.023618865598634,0.02182771799093
23-Dec-1965,-0.00220242355520004,-0.0123762710680554,0.00439034830129285,-0.0277071112168966
31-Dec-1965,0.00199800266267306,0.00727348396649847,-0.00521356705288743,0.00189125727866201
07-Jan-1966,0.00727348396649847,0.00339423306801562,0.0165620882989782,-0.00590637430827538
14-Jan-1966,0.00468898948613147,0.0140015196358136,0.00139902091370741,0.0292005961105736
21-Jan-1966,9.99950003332973e-05,0.00747201483870106,0.00349388925425584,0.00329310417468309
28-Jan-1966,-0.000600180072032461,0.0114343776256632,0.0124225199985571,0.0297998601010121
04-Feb-1966,-0.00100050033358353,-0.00471107973011922,-0.000900405243164155,-0.00610906211583299
11-Feb-1966,0.00727348396649847,0.0146915487429897,0.00478851673179709,0.0221076222261177
18-Feb-1966,-0.0123762710680554,0.0144944461504525,0.0017983819413794,0.0161331501186191
25-Feb-1966,-0.01197137178122,0.0117309228756987,-0.00170144663975757,0.000749755031321734
04-Mar-1966,-0.0207130415975416,0.015085637418041,-0.00672254576082681,-0.00324239318669405
11-Mar-1966,-0.00481155699722208,-0.00370686193132651,-0.00571630699610919,-0.0107652187342824
18-Mar-1966,-0.00561573878563575,-0.0132878943269354,0.000899595242835994,-0.00142688797632268
25-Mar-1966,0.0126200313561022,0.0176434351725953,-0.00843547882110158,0.0387815233624537
01-Apr-1966,0.0017983819413794,0.000999500333083423,-0.00150112612626709,0.0133852803390104
07-Apr-1966,0.0200967016991224,0.00757126549631813,0.00846407841212936,0.0266898096984791
15-Apr-1966,0.00299550897979837,0.0173486383346131,-0.00461061255768329,0.0258917612646878
22-Apr-1966,0.00239712459972145,0.00349388925425584,0.0061808590750811,-0.00284817578349039
29-Apr-1966,-0.0121738009317088,0.00637960696403899,-0.0154182527283806,0.00576942562644625
06-May-1966,-0.0382212128201977,-0.0327298246229189,0.00329456694943011,-0.0526582569435577
13-May-1966,-0.028193734370782,-0.016739324004298,-0.0131865618041756,-0.0344699217560213
20-May-1966,-0.00200200267067308,-0.0121738009317088,-0.00652121699026546,0.0134951402731432
27-May-1966,0.0234235149435881,0.0127187724077746,9.99950003332973e-05,0.0411577821136926
03-Jun-1966,-0.0132878943269354,0.00169855663558151,9.99950003332973e-05,-0.00483899037105362
10-Jun-1966,0.00498754151103897,0.00399202126953746,0.00657831536012251,0.0247749515420812
17-Jun-1966,0.00199800266267306,0.0163653540862642,-0.00652121699026546,0.0220320147064232
24-Jun-1966,0.000799680170564244,0.000299955008997942,0.00767050630421974,-0.000298706615539853
01-Jul-1966,-0.0131865618041756,-0.00823380492710354,0.00558437829390066,-0.0214940429812548
08-Jul-1966,0.0199986865066891,-0.001100605444033,-0.00410842804454319,0.00372408691179107
15-Jul-1966,-0.00451015547788602,0.00578324475572736,0.000399920021326891,0.0069677138959896
22-Jul-1966,-0.019080887812792,-0.000800320170769155,0.0089597413714718,-0.00694928971172056
29-Jul-1966,-0.0228592941460826,-0.0110609473594249,0.00697561373642514,-0.0234951872297494
05-Aug-1966,0.00508703904855721,-0.00631992874481935,-0.00310481495347876,0.00168266828883438
12-Aug-1966,-0.00642056780292269,0.0061808590750811,-0.0131865618041756,0.0223039871509774
19-Aug-1966,-0.0441608957857698,-0.00601807232556302,0.00478851673179709,-0.020481067238959
26-Aug-1966,-0.0435340020237284,-0.0108587433348759,0.0146915487429897,-0.0330663238944793
02-Sep-1966,0.00915793778476572,-0.0207130415975416,0.00359353551013022,-0.0121020982499343
09-Sep-1966,-0.0152151658064804,-0.00290421314738983,0.00349388925425584,-0.000628063333193351
16-Sep-1966,0.0454512629039174,-0.00451015547788602,-0.0192847614118671,0.0144555298103004
23-Sep-1966,-0.0296348051296907,0.00498754151103897,0.0119285708652738,-0.00555540663019923
30-Sep-1966,-0.0149106127357542,-0.00551518068811011,0.00508703904855721,0.0016067084493441
07-Oct-1966,-0.0499258087697257,-0.0366639843715915,0.0281986543586787,-0.0499885015397742
14-Oct-1966,0.0443995872966845,-0.00702461493696447,-0.0115666363714654,0.0250335096647265
21-Oct-1966,0.019508466388043,-0.0113643300790498,-0.00772979806194127,0.000954014876016868
28-Oct-1966,0.0241070753432331,-0.0116678048676821,0.016463726030665,-0.00971774634512569
04-Nov-1966,0.00995033085316809,0.0061808590750811,-0.0156213809029568,0.0115648964911917
11-Nov-1966,0.0147900854726353,0.0132123314721349,-0.0144032303107437,-0.00190903383240935
18-Nov-1966,-0.00541463270149884,0.0144944461504525,-0.00190180728959633,0.00238887821899009
25-Nov-1966,-0.00360649559411174,0.00379279823869626,-0.00652121699026546,0.00757014861206213
02-Dec-1966,-0.00621929981391683,0.0105442138756711,-0.0103534120794916,0.0156443852105832
09-Dec-1966,0.0234235149435881,-0.00120072057651888,-0.0156213809029568,-0.00174517512063591
16-Dec-1966,-0.00350613932928759,0.0153811020383024,-0.00410842804454319,-0.00541939682726987
23-Dec-1966,-0.000200020002667045,0.00399202126953746,0.0116320842297077,-0.0016242070621934
30-Dec-1966,-0.0152151658064804,-0.00410842804454319,9.99950003332973e-05,0.0165517307989517
06-Jan-1967,0.0222506089348197,0.0204886664273156,0.0143958802837323,-0.0525228016654332
13-Jan-1967,0.0287818014254519,0.0124225199985571,0.0129162252665462,-0.00323414142927644
20-Jan-1967,0.0185273046138836,0.0135083500247923,0.0021975835434872,-0.0140299046927606
27-Jan-1967,0.00339423306801562,0.020390689647734,-0.0127813343647332,0.00457160413428947
03-Feb-1967,0.013705647056112,0.0199986865066891,0.00628023795715046,-0.00280849593738843
10-Feb-1967,0.00409161790325356,0.0066776547532405,-0.00762902716449116,-0.000101803882104934
17-Feb-1967,0.00518652668730015,0.00697561373642514,-0.00380723834295407,0.00828536034306991
24-Feb-1967,-0.00300450902029872,0.0081665626663934,-0.00581688532156485,0.0123750520793256
03-Mar-1967,0.00915793778476572,0.00139902091370741,-0.0122750308756126,0.0125644347259169
10-Mar-1967,0.00836491633162767,0.0097522914426783,0.00757126549631813,0.00478401628323893
17-Mar-1967,0.0131136391453832,-0.00471107973011922,-0.00270365157431482,-0.0112156220325076
23-Mar-1967,0.00637960696403899,0.000699755114273265,-0.000400080021339691,0.00478692653570811
31-Mar-1967,-0.00581688532156485,0.00707491367196198,0.00498754151103897,0.0120658862827749
07-Apr-1967,-0.00914165791728339,-0.00100050033358353,0.00578324475572736,-0.00112425803605161
14-Apr-1967,0.0100493358530014,-0.00290421314738983,-0.00833463679005763,0.0102660436306865
21-Apr-1967,0.0204886664273156,0.00508703904855721,-0.00783057911518856,-0.00612889869893557
28-Apr-1967,0.0165620882989782,0.00249688019858715,-0.0127813343647332,-0.000111911004161819
05-May-1967,0.00637960696403899,0.0129162252665462,-0.00170144663975757,0.00367051839984194
12-May-1967,-0.0069239150728242,0.00628023795715046,0.00518652668730015,0.00144838129469362
19-May-1967,-0.0113643300790498,0.0126200313561022,0.00339423306801562,0.00785705601051937
26-May-1967,-0.010959840236342,-0.00330545700872648,0.000299955008997942,0.00276572743438042
02-Jun-1967,-0.0139975096438537,-0.00280392733273426,-0.00190180728959633,-0.00557831171612587
09-Jun-1967,0.0201947072855193,0.00548493023056975,-0.000900405243164155,0.0235343878261424
16-Jun-1967,0.0126200313561022,0.0158733491562902,-0.00160128136697388,0.0202542330872198
23-Jun-1967,-0.00380723834295407,0.0174469136037207,0.000799680170564244,0.0113761698025867
30-Jun-1967,-0.0128826258310137,0.0134096869099177,0.0109399400383343,-1.77500698808407e-05
07-Jul-1967,0.0127187724077746,0.0151841353250401,-0.00601807232556302,0.0073865464940969
14-Jul-1967,0.0128175037106143,0.00836491633162767,0.0094551587707552,-0.00110799307313444
21-Jul-1967,0.0104452578615386,-0.00914165791728339,0.0216636396360264,-0.0233642645864049
28-Jul-1967,0.00578324475572736,0.0117309228756987,0.00109939544330106,0.009858552097239
04-Aug-1967,0.0131136391453832,-0.000300045009001992,0.00159872136369707,-0.0080251688001776
11-Aug-1967,-0.00722604509173958,-0.000100005000333347,0.00925702126267685,-0.013932066144832
18-Aug-1967,-0.00350613932928759,0.00159872136369707,0.00159872136369707,-0.00461850356680029
25-Aug-1967,-0.0211214966221114,0.00129915573162013,0.000899595242835994,-0.0105284580303266
01-Sep-1967,0.0135083500247923,0.00915793778476572,-0.000200020002667045,0.0262233256241363
08-Sep-1967,0.00637960696403899,0.00697561373642514,-0.00481155699722208,0.00569318429802221
15-Sep-1967,0.0181345701954827,-0.001100605444033,-0.000400080021339691,-0.00503464857643445
22-Sep-1967,0.00707491367196198,0.0104452578615386,-0.00652121699026546,0.0195042958998697
29-Sep-1967,-0.00270365157431482,0.00965325702813835,-0.0124775215111126,0.00467048785428785
06-Oct-1967,0.00558437829390066,0.0133110140596724,-0.0145046862028817,0.0107618441530426
13-Oct-1967,-0.0138961051921114,0.00309520490730252,0.00369317183761761,-0.0101357659028628
20-Oct-1967,-0.00803217169726427,-0.000800320170769155,-0.010959840236342,0.013662285883562
27-Oct-1967,-0.00471107973011922,-0.000500125041682243,-0.0137947110221893,0.0119139915884229
03-Nov-1967,-0.0327298246229189,0.00538547227633789,-0.00350613932928759,-0.00974727599643586
10-Nov-1967,0.00279608730200119,-0.00260338587011493,-0.000400080021339691,-0.00132103036595436
17-Nov-1967,0.0066776547532405,-0.0112631922787107,-0.0021022080918702,0.00385106217339685
24-Nov-1967,0.0114343776256632,0.00319489089651929,-0.0123762710680554,0.0127321590857555
01-Dec-1967,0.00995033085316809,0.0119285708652738,0.000399920021326891,0.0202275286078588
08-Dec-1967,0.00925702126267685,0.0098513160503742,-0.00300450902029872,0.0214966015455731
15-Dec-1967,-0.00160128136697388,0.0192142189238044,-0.00360649559411174,0.00194197706012761
22-Dec-1967,0.00309520490730252,0.0124225199985571,0.000799680170564244,-0.0049441140784338
29-Dec-1967,0.0139029051689914,0.00598207167754747,0.00339423306801562,-0.000610561420995635
05-Jan-1968,-0.00511304938682301,0.0061808590750811,0.0314017631395316,-0.0448876465443428
12-Jan-1968,0.0113355096637457,0.019508466388043,0.00249688019858715,0.00721887104386846
19-Jan-1968,-0.0117689835999989,0.023618865598634,0.000499875041650993,0.0155520870225559
26-Jan-1968,-0.0206109539041243,0.000599820071967549,0.000299955008997942,-0.000861924899384419
02-Feb-1968,-0.0161293819298836,-0.0156213809029568,0.0174469136037207,-0.0295195057782505
09-Feb-1968,-0.0287081641367437,-0.0209172482553883,0.00628023795715046,-0.0245632877336256
16-Feb-1968,0.000199980002666245,-0.000100005000333347,0.00109939544330106,0.00895231040820658
23-Feb-1968,0.00886062843219647,0.00628023795715046,-0.00803217169726427,0.00665906580078387
01-Mar-1968,-0.0226546905648062,-0.0157229604652362,0.00727348396649847,-0.0191900940343775
08-Mar-1968,-0.00471107973011922,-0.0120725812342692,0.00608147031586795,0.00141093812048918
15-Mar-1968,-0.000100005000333347,0.00129915573162013,-0.00461061255768329,0.0128829648108883
22-Mar-1968,-0.00883894866720439,-0.000300045009001992,0.00119928057548219,0.00485100727176225
29-Mar-1968,0.0199986865066891,0.00518652668730015,-0.0112631922787107,0.0155714856793052
05-Apr-1968,0.0334347760862374,9.99950003332973e-05,-0.00702461493696447,0.00466593569434357
11-Apr-1968,0.0335314832087923,0.00169855663558151,0.000199980002666245,0.00987229166957625
19-Apr-1968,-0.00280392733273426,0.0243998868235351,0.004489905272852,0.000281199967334035
26-Apr-1968,0.0173486383346131,0.0207825391825284,-0.0100503358535015,0.028984426276015
03-May-1968,0.0145930023029001,0.00518652668730015,0,0.0126755236530833
10-May-1968,0.00259662584726591,0.0155780299633185,0.00439034830129285,0.00229567704141226
17-May-1968,-0.0133892371190161,0.0134096869099177,0.00935609492402503,-0.00961324822352376
24-May-1968,0.00608147031586795,0.019018005835762,0.00349388925425584,0.0154594955688497
31-May-1968,0.0162669724638719,0.0121261797978406,-0.00601807232556302,0.022535272170914
07-Jun-1968,0.0288789595503768,0.00876150566857267,0.000299955008997942,0.0172224559684285
14-Jun-1968,-0.00270365157431482,-0.000500125041682243,-0.00170144663975757,-0.0174486971123339
21-Jun-1968,-0.00591747376403762,-0.00732677538646086,0.000899595242835994,-0.0204824377610159
28-Jun-1968,-0.0133892371190161,-0.00270365157431482,0.00677698427902367,-0.00111468878894516
03-Jul-1968,0.0139029051689914,0.00826574441703259,-0.00340579313483282,0.013838765265918
12-Jul-1968,0.013705647056112,0.00498754151103897,0.00608147031586795,0.00544294890951361
19-Jul-1968,-0.0201006717070029,0.000199980002666245,0.0204886664273156,-0.00627835127442394
26-Jul-1968,-0.0274739770007551,-0.0192847614118671,0.023618865598634,-0.0177897332100006
02-Aug-1968,-0.018775155326334,-0.00561573878563575,0.00598207167754747,-0.00113113060985106
09-Aug-1968,0.00608147031586795,0.00707491367196198,0.00229735904868346,0.0142596080115876
16-Aug-1968,0.0161685811615837,0.0089597413714718,-0.00180162194662821,0.0161542121429779
23-Aug-1968,0.000399920021326891,0.00846407841212936,0.00159872136369707,-0.00274760173168599
30-Aug-1968,0.00119928057548219,-0.00230264906267556,0.00757126549631813,-0.00460624338699897
06-Sep-1968,0.0208804775793551,-0.00170144663975757,-0.00330545700872648,-0.00520983092545905
13-Sep-1968,-0.00220242355520004,0.0127187724077746,0.00129915573162013,0.00458669034632643
20-Sep-1968,0.00876150566857267,0.00239712459972145,0.00429078141715625,-0.012934674515278
27-Sep-1968,0.00806737107775879,0.0102473164515495,-0.0021022080918702,0.00269829630975639
04-Oct-1968,0.0117309228756987,0.000699755114273265,0.0120273802127185,-0.00904551312908929
11-Oct-1968,-0.00511304938682301,0.000699755114273265,0.000999500333083423,-0.00811320270773843
18-Oct-1968,0.015085637418041,-0.00190180728959633,0.000899595242835994,-0.00752128368073525
25-Oct-1968,-0.00521356705288743,0.004489905272852,0.0115332358136731,0.00609094864402856
01-Nov-1968,-0.0122750308756126,-0.00823380492710354,0.00647896609770907,0.000696615795901821
08-Nov-1968,0.0097522914426783,-0.000500125041682243,-0.00631992874481935,-0.000917512957575646
15-Nov-1968,0.019508466388043,0.0117309228756987,-0.00662187630888697,0.00658761335499407
22-Nov-1968,0.00826574441703259,0.00737275432941316,0.00538547227633789,0.00428661748137265
29-Nov-1968,0.0189198848525108,0.00548493023056975,-0.00170144663975757,0.0052894235919504
06-Dec-1968,-0.00320513094894834,0.0125212805536717,-0.0043092715880984,0.00369059054728797
13-Dec-1968,-0.00160128136697388,0.0131136391453832,0.00478851673179709,0.00608255050383053
20-Dec-1968,-0.0113643300790498,0.00458945233380722,-0.0043092715880984,-0.00221374221823602
27-Dec-1968,-0.0146061523893621,0.00558437829390066,0.0066776547532405,-0.0131333160542295
03-Jan-1969,-0.00934351500315247,0.00119928057548219,-0.00300450902029872,-0.0141783437329565
10-Jan-1969,-0.0333499796815541,-0.0160277610771973,0.00826574441703259,-0.0068303204881481
17-Jan-1969,0.0104452578615386,0.00239712459972145,0.00199800266267306,0.0050625362631047
24-Jan-1969,0.00498754151103897,0.0132123314721349,-0.00170144663975757,0.0117798518297892
31-Jan-1969,0.00409161790325356,-0.00984833605481441,0.00876150566857267,0.00189338525753339
07-Feb-1969,0.00468898948613147,-0.00762902716449116,0.00568381646829771,-0.000403828417894632
14-Feb-1969,-0.000700245114393426,-0.000300045009001992,-0.00712532494258863,-0.00140543388785529
20-Feb-1969,-0.0429075010112765,-0.016942720730312,0.00935609492402503,-0.0153554536833403
28-Feb-1969,-0.0213257867147524,-0.0162310131104173,0.000899595242835994,-0.0020142904551597
07-Mar-1969,0.00109939544330106,-0.0125787822068601,0.00747201483870106,0.00277499524545196
14-Mar-1969,-0.00772979806194127,-0.00250313021811848,0.00349388925425584,0.0091795201569524
21-Mar-1969,0.0162669724638719,0.00836491633162767,-0.00863719339566359,0.0126748505236424
28-Mar-1969,0.0167587838149546,0.00409161790325356,-0.00662187630888697,0.0197493361011829
03-Apr-1969,-0.0099493308536681,-0.00220242355520004,0.0089597413714718,-0.00010289356436123
